order_id,promised_delivery_date,actual_delivery_date,delivery_partner,delivery_status
ORD004438,2026-08-05,,Xpressbees,In Transit/Lost
ORD004439,2026-02-15,2026-02-17,Ekart,Delivered
ORD004440,2026-03-16,2026-03-18,Xpressbees,Delivered
ORD004441,2026-01-26,2026-01-26,Xpressbees,Delivered
ORD004442,2025-12-04,2025-12-04,Ekart,Delivered
ORD004443,2025-05-12,2025-05-15,Xpressbees,Delivered
ORD004445,2025-09-23,2025-09-23,Shadowfax,Delivered
ORD004446,2025-12-28,2025-12-28,Shadowfax,Delivered
ORD004447,2026-02-27,2026-02-27,BlueDart,Delivered
ORD004448,2025-08-05,2025-08-05,Xpressbees,Delivered
ORD004449,2025-08-14,2025-08-15,Delhivery,Delivered
ORD004450,2025-08-17,,Xpressbees,In Transit/Lost
ORD004452,2025-12-26,,Shadowfax,In Transit/Lost
ORD004453,2025-09-08,2025-09-08,Delhivery,Delivered
ORD004454,2026-07-26,2026-08-02,BlueDart,Delivered
ORD004455,2026-07-27,2026-07-29,Shadowfax,Delivered
ORD004457,2025-09-28,2025-09-28,Shadowfax,Delivered
ORD004458,2025-09-06,2025-09-06,BlueDart,Delivered
ORD004459,2026-06-12,2026-06-15,Delhivery,Delivered
ORD004460,2025-12-27,2025-12-30,BlueDart,Delivered
ORD004461,2025-10-31,2025-10-31,Delhivery,Delivered
ORD004462,2025-08-12,2025-08-12,Delhivery,Delivered
ORD004463,2025-11-07,,Xpressbees,In Transit/Lost
ORD004464,2026-03-16,2026-03-16,Xpressbees,Delivered
ORD004465,2026-05-12,,Xpressbees,In Transit/Lost
ORD004466,2026-07-17,2026-07-18,Shadowfax,Delivered
ORD004467,2025-06-07,2025-06-10,Delhivery,Delivered
ORD004468,2026-05-13,,Shadowfax,In Transit/Lost
ORD004469,2025-08-31,2025-08-31,Delhivery,Delivered
ORD004470,2026-04-01,2026-04-01,Delhivery,Delivered
ORD004471,2025-10-06,2025-10-08,BlueDart,Delivered
ORD004472,2026-01-10,,Shadowfax,In Transit/Lost
ORD004473,2025-09-15,2025-09-15,Ekart,Delivered
ORD004474,2026-05-27,2026-05-30,Ekart,Delivered
ORD004475,2026-02-03,2026-02-03,Ekart,Delivered
ORD004476,2025-06-25,2025-06-26,Delhivery,Delivered
ORD004477,2026-04-18,2026-04-21,BlueDart,Delivered
ORD004478,2026-07-12,,Shadowfax,In Transit/Lost
ORD004479,2026-03-05,,Ekart,In Transit/Lost
ORD004480,2025-07-15,2025-07-17,Ekart,Delivered
ORD004481,2026-05-23,2026-05-23,Shadowfax,Delivered
ORD004482,2026-06-15,2026-06-18,BlueDart,Delivered
ORD004483,2025-06-30,2025-07-07,Ekart,Delivered
ORD004484,2026-03-09,2026-03-10,Ekart,Delivered
ORD004485,2025-12-18,2025-12-19,Delhivery,Delivered
ORD004486,2025-08-05,2025-08-06,Ekart,Delivered
ORD004487,2025-12-11,2025-12-13,Xpressbees,Delivered
ORD004488,2025-08-17,2025-08-17,Xpressbees,Delivered
ORD004489,2026-01-24,,Ekart,In Transit/Lost
ORD004490,2026-01-07,2026-01-07,Xpressbees,Delivered
ORD004491,2025-06-13,2025-06-13,Shadowfax,Delivered
ORD004492,2026-02-15,2026-02-15,Delhivery,Delivered
ORD004493,2025-08-09,2025-08-09,BlueDart,Delivered
ORD004496,2026-09-05,2026-09-05,Delhivery,Delivered
ORD004497,2025-03-25,2025-03-25,Ekart,Delivered
ORD004498,2025-07-05,2025-07-05,BlueDart,Delivered
ORD004499,2026-08-09,2026-08-12,Xpressbees,Delivered
ORD004500,2026-08-08,2026-08-08,Shadowfax,Delivered
ORD004501,2025-11-25,2025-11-26,Ekart,Delivered
ORD004502,2026-09-10,2026-09-12,Ekart,Delivered
ORD004504,2025-08-22,2025-08-22,Shadowfax,Delivered
ORD004506,2025-07-09,,Delhivery,In Transit/Lost
ORD004508,2025-11-11,,Shadowfax,In Transit/Lost
ORD004509,2026-09-07,2026-09-07,Shadowfax,Delivered
ORD004510,2026-02-07,2026-02-07,Delhivery,Delivered
ORD004511,2025-12-08,,Ekart,In Transit/Lost
ORD004512,2025-10-18,2025-10-18,Xpressbees,Delivered
ORD004513,2025-05-28,2025-05-29,BlueDart,Delivered
ORD004514,2025-07-01,2025-07-08,Delhivery,Delivered
ORD004515,2025-10-06,2025-10-06,Delhivery,Delivered
ORD004518,2026-06-25,2026-06-25,Xpressbees,Delivered
ORD004519,2025-08-19,2025-08-21,Delhivery,Delivered
ORD004520,2026-01-16,2026-01-16,Ekart,Delivered
ORD004521,2025-08-15,2025-08-18,Xpressbees,Delivered
ORD004522,2026-05-20,2026-05-20,Delhivery,Delivered
ORD004523,2026-08-07,2026-08-07,Shadowfax,Delivered
ORD004524,2026-03-31,2026-03-31,Xpressbees,Delivered
ORD004526,2026-07-18,2026-07-20,Xpressbees,Delivered
ORD004527,2026-01-24,2026-01-24,Xpressbees,Delivered
ORD004528,2025-03-31,2025-03-31,Ekart,Delivered
ORD004529,2025-09-23,2025-09-24,BlueDart,Delivered
ORD004530,2026-02-25,2026-02-25,Xpressbees,Delivered
ORD004531,2025-08-21,2025-08-23,BlueDart,Delivered
ORD004532,2025-11-13,2025-11-15,Delhivery,Delivered
ORD004533,2025-07-27,2025-07-27,Xpressbees,Delivered
ORD004534,2026-02-19,,Ekart,In Transit/Lost
ORD004535,2026-01-28,2026-01-28,Shadowfax,Delivered
ORD004536,2025-08-14,2025-08-14,BlueDart,Delivered
ORD004538,2026-06-23,2026-06-30,Delhivery,Delivered
ORD004539,2025-06-12,2025-06-13,BlueDart,Delivered
ORD004540,2026-01-16,2026-01-16,Ekart,Delivered
ORD004541,2025-09-13,,Xpressbees,In Transit/Lost
ORD004542,2025-07-21,2025-07-22,BlueDart,Delivered
ORD004543,2026-06-02,2026-06-02,Shadowfax,Delivered
ORD004544,2026-06-12,2026-06-12,BlueDart,Delivered
ORD004545,2025-07-11,2025-07-12,BlueDart,Delivered
ORD004546,2026-02-19,2026-02-19,Ekart,Delivered
ORD004547,2026-08-21,,BlueDart,In Transit/Lost
ORD004548,2025-05-11,2025-05-18,Xpressbees,Delivered
ORD004549,2026-04-29,2026-04-29,Shadowfax,Delivered
ORD004550,2026-09-05,2026-09-08,Delhivery,Delivered
ORD004551,2025-08-15,2025-08-15,Delhivery,Delivered
ORD004552,2025-12-10,2025-12-10,BlueDart,Delivered
ORD004553,2025-05-16,2025-05-16,Xpressbees,Delivered
ORD004554,2026-06-22,2026-06-22,Xpressbees,Delivered
ORD004555,2025-07-22,2025-07-22,Shadowfax,Delivered
ORD004556,2025-11-26,,Xpressbees,In Transit/Lost
ORD004558,2025-06-27,2025-06-29,BlueDart,Delivered
ORD004559,2025-07-21,2025-07-28,Delhivery,Delivered
ORD004560,2025-05-19,2025-05-19,Shadowfax,Delivered
ORD004561,2025-07-29,2025-07-29,BlueDart,Delivered
ORD004562,2025-09-08,2025-09-08,BlueDart,Delivered
ORD004563,2026-02-02,2026-02-02,Xpressbees,Delivered
ORD004564,2026-02-12,2026-02-15,Ekart,Delivered
ORD004565,2025-10-18,2025-10-19,BlueDart,Delivered
ORD004566,2025-07-16,2025-07-16,Xpressbees,Delivered
ORD004567,2025-05-16,2025-05-16,Ekart,Delivered
ORD004568,2025-05-08,2025-05-08,Ekart,Delivered
ORD004569,2026-04-14,2026-04-14,Ekart,Delivered
ORD004570,2025-11-16,2025-11-16,BlueDart,Delivered
ORD004571,2026-04-26,,BlueDart,In Transit/Lost
ORD004572,2025-10-16,,BlueDart,In Transit/Lost
ORD004573,2026-02-20,2026-02-21,Delhivery,Delivered
ORD004574,2025-10-17,2025-10-17,BlueDart,Delivered
ORD004575,2026-01-12,2026-01-12,Xpressbees,Delivered
ORD004576,2025-08-18,2025-08-19,Xpressbees,Delivered
ORD004577,2026-07-13,2026-07-16,Xpressbees,Delivered
ORD004578,2025-12-14,2025-12-21,Shadowfax,Delivered
ORD004579,2026-05-26,2026-05-26,Ekart,Delivered
ORD004580,2026-01-02,2026-01-02,Ekart,Delivered
ORD004581,2025-09-12,2025-09-12,Shadowfax,Delivered
ORD004582,2025-12-17,2025-12-17,Shadowfax,Delivered
ORD004583,2026-02-20,2026-02-20,Ekart,Delivered
ORD004584,2026-06-20,2026-06-20,Shadowfax,Delivered
ORD004585,2026-02-16,2026-02-16,Xpressbees,Delivered
ORD004586,2025-10-10,,Ekart,In Transit/Lost
ORD004587,2026-04-08,2026-04-08,Shadowfax,Delivered
ORD004588,2026-02-10,2026-02-10,Delhivery,Delivered
ORD004589,2026-04-04,2026-04-04,BlueDart,Delivered
ORD004590,2025-10-15,2025-10-15,BlueDart,Delivered
ORD004591,2026-05-25,2026-05-25,BlueDart,Delivered
ORD004592,2025-07-12,,Delhivery,In Transit/Lost
ORD004593,2025-09-08,2025-09-08,Shadowfax,Delivered
ORD004594,2025-10-30,2025-10-30,Delhivery,Delivered
ORD004596,2025-08-28,2025-08-29,BlueDart,Delivered
ORD004598,2026-02-12,2026-02-13,Xpressbees,Delivered
ORD004599,2025-12-04,2025-12-06,Shadowfax,Delivered
ORD004600,2025-04-05,2025-04-12,Ekart,Delivered
ORD004601,2026-08-12,2026-08-14,Delhivery,Delivered
ORD004602,2025-08-03,2025-08-10,BlueDart,Delivered
ORD004603,2026-04-04,2026-04-05,Xpressbees,Delivered
ORD004604,2025-11-22,2025-11-22,Xpressbees,Delivered
ORD004605,2026-05-31,2026-06-01,BlueDart,Delivered
ORD004606,2025-10-19,2025-10-19,BlueDart,Delivered
ORD004607,2025-09-27,,BlueDart,In Transit/Lost
ORD004608,2025-10-14,2025-10-14,Delhivery,Delivered
ORD004609,2025-12-15,2025-12-15,Xpressbees,Delivered
ORD004610,2026-04-21,,BlueDart,In Transit/Lost
ORD004611,2026-07-28,2026-07-28,Xpressbees,Delivered
ORD004612,2025-05-12,2025-05-12,Xpressbees,Delivered
ORD004613,2025-08-08,2025-08-11,Xpressbees,Delivered
ORD004614,2025-07-25,2025-07-25,BlueDart,Delivered
ORD004615,2025-10-07,2025-10-10,Delhivery,Delivered
ORD004616,2026-09-12,,Ekart,In Transit/Lost
ORD004617,2025-12-09,,Delhivery,In Transit/Lost
ORD004618,2025-06-23,2025-06-23,Ekart,Delivered
ORD004619,2026-06-28,2026-07-01,Ekart,Delivered
ORD004620,2026-03-07,2026-03-07,Delhivery,Delivered
ORD004621,2026-02-09,2026-02-11,Delhivery,Delivered
ORD004622,2026-06-05,2026-06-07,Delhivery,Delivered
ORD004624,2026-09-04,2026-09-06,Delhivery,Delivered
ORD004625,2025-10-06,2025-10-08,Shadowfax,Delivered
ORD004626,2026-05-10,2026-05-11,Shadowfax,Delivered
ORD004628,2026-08-02,2026-08-05,Ekart,Delivered
ORD004629,2025-05-14,2025-05-14,Ekart,Delivered
ORD004630,2026-04-03,2026-04-03,Xpressbees,Delivered
ORD004631,2025-04-22,2025-04-22,Ekart,Delivered
ORD004633,2026-08-10,2026-08-11,Ekart,Delivered
ORD004634,2025-11-24,2025-12-01,Xpressbees,Delivered
ORD004635,2025-08-31,2025-08-31,BlueDart,Delivered
ORD004636,2026-06-30,2026-07-02,Xpressbees,Delivered
ORD004637,2025-08-23,2025-08-23,BlueDart,Delivered
ORD004639,2025-07-25,2025-07-25,Shadowfax,Delivered
ORD004640,2025-09-09,2025-09-09,Delhivery,Delivered
ORD004641,2025-12-31,2026-01-01,Ekart,Delivered
ORD004642,2025-07-27,2025-07-29,BlueDart,Delivered
ORD004643,2025-05-13,2025-05-13,Shadowfax,Delivered
ORD004644,2025-04-21,2025-04-21,Ekart,Delivered
ORD004646,2026-05-21,2026-05-21,BlueDart,Delivered
ORD004647,2026-08-23,2026-08-23,Delhivery,Delivered
ORD004648,2026-08-16,2026-08-16,BlueDart,Delivered
ORD004649,2025-06-29,2025-06-29,Xpressbees,Delivered
ORD004650,2026-01-15,2026-01-16,Xpressbees,Delivered
ORD004651,2026-08-15,2026-08-22,BlueDart,Delivered
ORD004652,2026-07-22,2026-07-25,Ekart,Delivered
ORD004653,2025-07-30,2025-08-06,Xpressbees,Delivered
ORD004654,2026-06-02,2026-06-02,Shadowfax,Delivered
ORD004655,2025-07-09,2025-07-09,BlueDart,Delivered
ORD004657,2025-05-01,,Shadowfax,In Transit/Lost
ORD004658,2025-05-16,2025-05-19,Ekart,Delivered
ORD004659,2026-06-08,2026-06-15,BlueDart,Delivered
ORD004660,2025-06-30,2025-06-30,Shadowfax,Delivered
ORD004661,2025-05-29,2025-05-29,Xpressbees,Delivered
ORD004663,2026-05-07,2026-05-07,Ekart,Delivered
ORD004664,2026-04-19,2026-04-21,Ekart,Delivered
ORD004665,2025-06-13,2025-06-14,Shadowfax,Delivered
ORD004666,2026-08-11,2026-08-14,Shadowfax,Delivered
ORD004667,2025-08-02,2025-08-02,Shadowfax,Delivered
ORD004668,2025-03-30,2025-04-02,Delhivery,Delivered
ORD004669,2026-06-27,,Shadowfax,In Transit/Lost
ORD004670,2026-05-11,2026-05-12,Xpressbees,Delivered
ORD004671,2025-12-26,2025-12-27,Delhivery,Delivered
ORD004672,2025-04-06,2025-04-06,Delhivery,Delivered
ORD004673,2025-12-20,2025-12-20,Xpressbees,Delivered
ORD004674,2025-04-25,2025-04-26,BlueDart,Delivered
ORD004675,2025-06-05,,Shadowfax,In Transit/Lost
ORD004676,2025-04-19,2025-04-21,Shadowfax,Delivered
ORD004677,2025-06-17,2025-06-19,Delhivery,Delivered
ORD004678,2025-06-03,2025-06-04,Delhivery,Delivered
ORD004679,2026-07-01,2026-07-08,BlueDart,Delivered
ORD004680,2026-06-17,2026-06-17,Shadowfax,Delivered
ORD004681,2026-01-27,2026-01-27,Delhivery,Delivered
ORD004682,2025-08-21,2025-08-24,Shadowfax,Delivered
ORD004683,2025-08-02,2025-08-02,BlueDart,Delivered
ORD004684,2025-06-25,2025-06-25,Delhivery,Delivered
ORD004685,2025-05-21,2025-05-22,Xpressbees,Delivered
ORD004686,2025-08-05,2025-08-07,Delhivery,Delivered
ORD004687,2026-03-06,2026-03-08,Delhivery,Delivered
ORD004689,2025-04-28,2025-04-29,BlueDart,Delivered
ORD004690,2025-10-14,2025-10-14,Ekart,Delivered
ORD004691,2025-03-25,2025-03-26,Delhivery,Delivered
ORD004692,2025-11-27,2025-12-04,Ekart,Delivered
ORD004693,2026-05-31,,Shadowfax,In Transit/Lost
ORD004694,2026-03-26,2026-03-26,BlueDart,Delivered
ORD004695,2025-10-24,2025-10-25,Ekart,Delivered
ORD004696,2026-01-11,2026-01-12,Xpressbees,Delivered
ORD004697,2025-10-29,2025-10-31,Shadowfax,Delivered
ORD004698,2026-01-03,2026-01-04,Ekart,Delivered
ORD004699,2026-08-25,2026-08-25,BlueDart,Delivered
ORD004700,2026-08-14,2026-08-14,BlueDart,Delivered
ORD004701,2025-10-02,2025-10-03,Xpressbees,Delivered
ORD004702,2026-02-13,2026-02-15,Xpressbees,Delivered
ORD004703,2026-04-16,2026-04-18,Shadowfax,Delivered
ORD004704,2026-05-03,2026-05-03,BlueDart,Delivered
ORD004705,2026-05-03,2026-05-03,Xpressbees,Delivered
ORD004706,2025-12-30,2025-12-30,Delhivery,Delivered
ORD004708,2025-12-22,,BlueDart,In Transit/Lost
ORD004709,2025-12-19,2025-12-19,Ekart,Delivered
ORD004710,2026-06-02,2026-06-05,Delhivery,Delivered
ORD004711,2025-07-12,2025-07-12,BlueDart,Delivered
ORD004712,2026-02-09,2026-02-11,Shadowfax,Delivered
ORD004713,2025-10-08,2025-10-08,Ekart,Delivered
ORD004714,2025-09-02,2025-09-02,Delhivery,Delivered
ORD004715,2026-02-12,2026-02-13,BlueDart,Delivered
ORD004716,2025-11-02,2025-11-02,Ekart,Delivered
ORD004718,2025-10-12,2025-10-12,BlueDart,Delivered
ORD004719,2025-09-10,2025-09-10,Xpressbees,Delivered
ORD004721,2025-04-01,,Xpressbees,In Transit/Lost
ORD004723,2026-03-03,,BlueDart,In Transit/Lost
ORD004724,2025-06-12,,BlueDart,In Transit/Lost
ORD004725,2026-07-06,2026-07-13,Xpressbees,Delivered
ORD004726,2026-05-23,2026-05-23,Xpressbees,Delivered
ORD004727,2026-05-01,2026-05-01,Delhivery,Delivered
ORD004728,2026-03-10,2026-03-10,Xpressbees,Delivered
ORD004729,2025-09-04,2025-09-04,Delhivery,Delivered
ORD004730,2025-08-03,,Delhivery,In Transit/Lost
ORD004731,2025-04-02,2025-04-02,Ekart,Delivered
ORD004732,2025-07-24,,BlueDart,In Transit/Lost
ORD004733,2025-11-16,2025-11-17,BlueDart,Delivered
ORD004734,2025-12-12,2025-12-12,BlueDart,Delivered
ORD004735,2025-12-01,2025-12-04,BlueDart,Delivered
ORD004736,2025-11-29,2025-11-29,BlueDart,Delivered
ORD004737,2026-07-13,2026-07-13,Ekart,Delivered
ORD004738,2025-11-29,2025-11-29,Xpressbees,Delivered
ORD004739,2025-11-04,2025-11-05,Xpressbees,Delivered
ORD004740,2025-04-21,2025-04-24,BlueDart,Delivered
ORD004741,2026-08-18,2026-08-18,Ekart,Delivered
ORD004742,2026-07-21,2026-07-22,Xpressbees,Delivered
ORD004743,2026-08-06,,Shadowfax,In Transit/Lost
ORD004744,2025-08-31,2025-09-03,BlueDart,Delivered
ORD004745,2025-04-20,2025-04-20,Xpressbees,Delivered
ORD004746,2025-11-29,2025-11-29,BlueDart,Delivered
ORD004747,2025-10-18,2025-10-20,Shadowfax,Delivered
ORD004748,2026-03-10,2026-03-11,Ekart,Delivered
ORD004749,2025-11-12,2025-11-12,Shadowfax,Delivered
ORD004751,2025-10-03,2025-10-03,Ekart,Delivered
ORD004752,2025-12-24,2025-12-24,Ekart,Delivered
ORD004753,2025-12-05,2025-12-12,Ekart,Delivered
ORD004754,2026-08-12,2026-08-12,BlueDart,Delivered
ORD004755,2026-07-08,2026-07-08,Ekart,Delivered
ORD004757,2025-09-29,2025-09-29,Ekart,Delivered
ORD004758,2025-07-05,2025-07-05,Ekart,Delivered
ORD004759,2026-08-05,2026-08-05,BlueDart,Delivered
ORD004760,2025-06-22,2025-06-23,Ekart,Delivered
ORD004761,2026-09-09,2026-09-09,BlueDart,Delivered
ORD004762,2025-06-10,2025-06-13,Ekart,Delivered
ORD004764,2025-08-18,2025-08-18,Xpressbees,Delivered
ORD004766,2025-07-22,2025-07-22,Ekart,Delivered
ORD004767,2026-01-01,2026-01-01,Shadowfax,Delivered
ORD004768,2025-04-06,,Ekart,In Transit/Lost
ORD004769,2025-10-26,2025-10-26,Shadowfax,Delivered
ORD004771,2025-11-29,2025-11-30,BlueDart,Delivered
ORD004772,2026-02-22,2026-02-22,Shadowfax,Delivered
ORD004773,2025-08-23,2025-08-25,BlueDart,Delivered
ORD004774,2025-04-22,2025-04-29,BlueDart,Delivered
ORD004775,2025-12-27,2025-12-27,Delhivery,Delivered
ORD004776,2025-05-31,2025-06-01,Xpressbees,Delivered
ORD004777,2025-11-16,2025-11-19,Xpressbees,Delivered
ORD004778,2025-12-14,,BlueDart,In Transit/Lost
ORD004780,2025-04-12,2025-04-12,Delhivery,Delivered
ORD004781,2026-05-17,2026-05-17,Delhivery,Delivered
ORD004782,2026-04-21,2026-04-21,Delhivery,Delivered
ORD004783,2026-01-25,2026-01-26,Ekart,Delivered
ORD004784,2025-04-29,2025-05-01,Xpressbees,Delivered
ORD004786,2026-08-10,2026-08-17,Ekart,Delivered
ORD004787,2025-10-13,2025-10-14,Shadowfax,Delivered
ORD004788,2026-03-16,2026-03-18,Shadowfax,Delivered
ORD004790,2026-04-19,2026-04-20,Delhivery,Delivered
ORD004791,2025-08-17,2025-08-17,Ekart,Delivered
ORD004792,2025-06-08,2025-06-08,Delhivery,Delivered
ORD004793,2026-08-01,,BlueDart,In Transit/Lost
ORD004794,2025-05-14,2025-05-17,Shadowfax,Delivered
ORD004795,2025-10-17,2025-10-18,Delhivery,Delivered
ORD004796,2025-10-21,2025-10-23,Ekart,Delivered
ORD004797,2025-04-15,2025-04-18,Delhivery,Delivered
ORD004799,2026-08-19,2026-08-19,Shadowfax,Delivered
ORD004800,2025-07-07,2025-07-07,Delhivery,Delivered
ORD004801,2026-01-25,2026-01-25,Shadowfax,Delivered
ORD004802,2025-11-06,2025-11-09,BlueDart,Delivered
ORD004803,2026-06-11,2026-06-12,Delhivery,Delivered
ORD004804,2025-06-12,2025-06-13,Delhivery,Delivered
ORD004805,2026-01-14,2026-01-21,Shadowfax,Delivered
ORD004806,2025-08-09,2025-08-12,Delhivery,Delivered
ORD004807,2026-07-31,2026-07-31,Xpressbees,Delivered
ORD004809,2025-04-29,2025-04-29,BlueDart,Delivered
ORD004810,2026-06-30,2026-07-03,Shadowfax,Delivered
ORD004811,2025-08-15,2025-08-17,Xpressbees,Delivered
ORD004812,2025-12-11,2025-12-18,Shadowfax,Delivered
ORD004814,2025-12-03,2025-12-03,Shadowfax,Delivered
ORD004815,2026-09-05,2026-09-05,BlueDart,Delivered
ORD004816,2026-08-05,2026-08-05,Ekart,Delivered
ORD004817,2025-12-15,2025-12-17,Xpressbees,Delivered
ORD004818,2025-05-06,2025-05-06,BlueDart,Delivered
ORD004819,2025-11-29,,BlueDart,In Transit/Lost
ORD004820,2026-07-24,2026-07-24,Shadowfax,Delivered
ORD004821,2026-02-22,2026-02-22,Delhivery,Delivered
ORD004822,2026-09-05,2026-09-05,Ekart,Delivered
ORD004823,2026-06-28,,Shadowfax,In Transit/Lost
ORD004824,2026-08-24,2026-08-31,Delhivery,Delivered
ORD004825,2025-08-12,2025-08-12,Xpressbees,Delivered
ORD004826,2026-01-20,,Shadowfax,In Transit/Lost
ORD004828,2026-06-07,2026-06-07,Xpressbees,Delivered
ORD004829,2025-09-20,2025-09-20,Xpressbees,Delivered
ORD004830,2026-03-20,2026-03-27,Shadowfax,Delivered
ORD004831,2026-01-03,2026-01-03,Shadowfax,Delivered
ORD004832,2026-03-21,2026-03-23,Shadowfax,Delivered
ORD004833,2026-06-18,2026-06-18,Delhivery,Delivered
ORD004834,2026-02-05,2026-02-05,BlueDart,Delivered
ORD004835,2026-03-29,2026-04-05,Xpressbees,Delivered
ORD004836,2026-06-03,,BlueDart,In Transit/Lost
ORD004837,2026-05-20,2026-05-20,Shadowfax,Delivered
ORD004838,2025-08-02,2025-08-03,Xpressbees,Delivered
ORD004839,2026-06-06,2026-06-06,Shadowfax,Delivered
ORD004840,2025-11-12,,Delhivery,In Transit/Lost
ORD004841,2025-08-17,2025-08-17,Ekart,Delivered
ORD004842,2026-08-14,2026-08-14,Xpressbees,Delivered
ORD004843,2025-09-02,2025-09-03,BlueDart,Delivered
ORD004844,2026-09-02,2026-09-02,Delhivery,Delivered
ORD004845,2026-09-10,2026-09-13,BlueDart,Delivered
ORD004846,2025-04-20,2025-04-20,Ekart,Delivered
ORD004847,2026-02-06,2026-02-06,Shadowfax,Delivered
ORD004848,2026-05-30,2026-06-02,Shadowfax,Delivered
ORD004850,2026-06-13,2026-06-14,BlueDart,Delivered
ORD004851,2026-01-19,,Delhivery,In Transit/Lost
ORD004852,2026-06-23,2026-06-23,Xpressbees,Delivered
ORD004853,2025-07-20,2025-07-22,Ekart,Delivered
ORD004854,2026-08-21,2026-08-21,Shadowfax,Delivered
ORD004855,2025-11-29,,Delhivery,In Transit/Lost
ORD004856,2025-06-14,2025-06-14,Ekart,Delivered
ORD004858,2026-01-11,,Delhivery,In Transit/Lost
ORD004859,2025-10-07,2025-10-07,Xpressbees,Delivered
ORD004861,2025-11-06,2025-11-07,Delhivery,Delivered
ORD004862,2025-09-18,2025-09-19,BlueDart,Delivered
ORD004863,2025-05-08,2025-05-09,Shadowfax,Delivered
ORD004864,2025-06-19,2025-06-19,Xpressbees,Delivered
ORD004865,2025-12-08,2025-12-08,Delhivery,Delivered
ORD004866,2026-08-07,2026-08-14,BlueDart,Delivered
ORD004867,2025-04-30,2025-05-02,BlueDart,Delivered
ORD004868,2025-09-11,2025-09-11,Delhivery,Delivered
ORD004870,2025-11-15,2025-11-15,Shadowfax,Delivered
ORD004871,2026-06-08,,Xpressbees,In Transit/Lost
ORD004872,2025-06-14,2025-06-17,Shadowfax,Delivered
ORD004873,2025-12-03,2025-12-03,Delhivery,Delivered
ORD004874,2025-04-11,2025-04-12,Ekart,Delivered
ORD004875,2026-08-12,,Shadowfax,In Transit/Lost
ORD004876,2025-05-26,2025-05-26,Shadowfax,Delivered
ORD004877,2025-07-31,2025-08-02,Ekart,Delivered
ORD004878,2026-07-11,2026-07-12,Delhivery,Delivered
ORD004879,2025-12-13,2025-12-20,Shadowfax,Delivered
ORD004881,2026-02-03,2026-02-06,BlueDart,Delivered
ORD004882,2025-10-28,2025-10-30,Xpressbees,Delivered
ORD004883,2026-06-26,2026-07-03,BlueDart,Delivered
ORD004884,2025-08-24,,Ekart,In Transit/Lost
ORD004886,2025-06-22,2025-06-22,Shadowfax,Delivered
ORD004887,2025-06-17,,Ekart,In Transit/Lost
ORD004888,2025-09-16,2025-09-16,BlueDart,Delivered
ORD004889,2025-10-14,2025-10-15,Xpressbees,Delivered
ORD004890,2025-05-08,2025-05-08,Xpressbees,Delivered
ORD004892,2026-05-26,2026-05-26,Shadowfax,Delivered
ORD004893,2025-03-28,2025-03-28,Ekart,Delivered
ORD004894,2026-01-11,2026-01-14,Delhivery,Delivered
ORD004895,2025-12-14,2025-12-14,Shadowfax,Delivered
ORD004896,2025-05-14,2025-05-16,BlueDart,Delivered
ORD004897,2026-08-29,,Delhivery,In Transit/Lost
ORD004898,2026-06-03,2026-06-10,Ekart,Delivered
ORD004899,2026-03-07,2026-03-07,BlueDart,Delivered
ORD004900,2026-09-09,2026-09-09,BlueDart,Delivered
ORD004901,2025-03-27,2025-03-30,Delhivery,Delivered
ORD004902,2025-06-29,2025-07-01,Xpressbees,Delivered
ORD004903,2025-06-06,2025-06-06,Xpressbees,Delivered
ORD004904,2026-09-08,2026-09-10,Xpressbees,Delivered
ORD004905,2025-10-08,2025-10-10,BlueDart,Delivered
ORD004907,2026-06-15,2026-06-15,Delhivery,Delivered
ORD004908,2025-10-01,2025-10-08,Ekart,Delivered
ORD004910,2025-04-13,2025-04-13,BlueDart,Delivered
ORD004911,2026-07-20,2026-07-27,BlueDart,Delivered
ORD004912,2025-09-17,2025-09-17,Xpressbees,Delivered
ORD004913,2025-04-16,2025-04-17,Ekart,Delivered
ORD004914,2026-01-31,2026-01-31,Shadowfax,Delivered
ORD004915,2026-09-07,2026-09-14,Xpressbees,Delivered
ORD004916,2026-02-17,2026-02-20,Shadowfax,Delivered
ORD004917,2026-06-09,2026-06-09,Ekart,Delivered
ORD004918,2025-07-06,2025-07-07,Delhivery,Delivered
ORD004919,2025-06-24,2025-06-24,Ekart,Delivered
ORD004920,2025-10-23,2025-10-23,Shadowfax,Delivered
ORD004921,2026-09-13,2026-09-14,Ekart,Delivered
ORD004923,2026-02-07,2026-02-07,Shadowfax,Delivered
ORD004924,2026-02-20,2026-02-20,BlueDart,Delivered
ORD004925,2026-01-03,2026-01-04,BlueDart,Delivered
ORD004926,2026-06-15,2026-06-15,Xpressbees,Delivered
ORD004927,2025-08-23,2025-08-23,BlueDart,Delivered
ORD004928,2025-04-29,2025-04-29,Delhivery,Delivered
ORD004929,2026-02-16,2026-02-16,Delhivery,Delivered
ORD004930,2025-08-12,2025-08-12,Shadowfax,Delivered
ORD004932,2026-04-05,,Delhivery,In Transit/Lost
ORD004933,2025-05-15,2025-05-15,BlueDart,Delivered
ORD004934,2026-02-15,2026-02-18,Ekart,Delivered
ORD004936,2025-04-09,2025-04-11,Shadowfax,Delivered
ORD004937,2026-06-27,2026-06-30,Ekart,Delivered
ORD004938,2026-03-20,2026-03-22,Ekart,Delivered
ORD004939,2026-04-03,2026-04-03,Ekart,Delivered
