order_id,customer_id,order_date,product_id,quantity,order_value,payment_method,order_status
ORD004621,CUST00746,2026-02-07,PRD010,1,1805.07,Credit Card,Delivered
ORD004622,CUST00923,2026-06-01,PRD007,2,1944.9,UPI,Delivered
ORD004623,CUST00770,2026-06-20,PRD005,1,1783.04,Credit Card,Cancelled
ORD004624,CUST01006,2026-08-31,PRD003,3,120746.96,UPI,Delivered
ORD004625,CUST00580,2025-10-03,PRD006,1,1195.33,UPI,Delivered
ORD004626,CUST01017,2026-05-05,PRD011,1,9281.99,Debit Card,Delivered
ORD004627,CUST00689,2025-05-08,PRD009,1,23382.05,Net Banking,Cancelled
ORD004628,CUST00689,2026-07-28,PRD006,2,2587.15,COD,Returned
ORD004629,CUST01144,2025-05-09,PRD011,1,9793.35,COD,Delivered
ORD004630,CUST00850,2026-03-31,PRD007,2,1962.11,Net Banking,Delivered
ORD004631,CUST00730,2025-04-17,PRD001,1,2434.98,UPI,Delivered
ORD004632,CUST00062,2025-05-02,PRD009,2,45252.27,Credit Card,Cancelled
ORD004633,CUST00163,2026-08-06,PRD008,1,2797.96,COD,Delivered
ORD004634,CUST01146,2025-11-20,PRD006,1,1262.39,COD,Delivered
ORD004635,CUST01195,2025-08-26,PRD004,1,3283.36,UPI,Delivered
ORD004636,CUST00497,2026-06-27,PRD002,3,40659.5,Net Banking,Delivered
ORD004637,CUST01061,2025-08-18,PRD009,2,48394.15,UPI,Delivered
ORD004638,CUST00069,2026-07-28,PRD006,1,1240.79,Net Banking,Cancelled
ORD004639,CUST00161,2025-07-22,PRD002,1,13805.99,UPI,Delivered
ORD004640,CUST00332,2025-09-05,PRD007,1,960.15,Credit Card,Delivered
ORD004641,CUST00487,2025-12-27,PRD012,1,1414.07,COD,Delivered
ORD004642,CUST00867,2025-07-24,PRD001,1,,Credit Card,Delivered
ORD004643,CUST01113,2025-05-09,PRD009,3,68768.95,UPI,Delivered
ORD004644,CUST01147,2025-04-18,PRD009,2,46483.91,COD,Delivered
ORD004645,CUST01065,2026-03-09,PRD002,2,28294.94,Credit Card,Cancelled
ORD004646,CUST00560,2026-05-18,PRD003,3,119097.58,Net Banking,Delivered
ORD004647,CUST00190,2026-08-18,PRD003,1,41992.5,COD,Delivered
ORD004648,CUST00599,2026-08-11,PRD008,1,2943.87,Debit Card,Delivered
ORD004649,CUST00563,2025-06-24,PRD001,1,2388.75,Credit Card,Delivered
ORD004650,CUST01014,2026-01-10,PRD010,2,3775.05,Debit Card,Delivered
ORD004651,CUST01062,2026-08-11,PRD002,3,42631.83,Debit Card,Delivered
ORD004652,CUST00559,2026-07-17,PRD010,2,3753.39,COD,Delivered
ORD004653,CUST00181,2025-07-26,PRD005,1,1728.81,Net Banking,Delivered
ORD004654,CUST00686,2026-05-31,PRD004,1,3264.67,COD,Returned
ORD004655,CUST00827,2025-07-04,PRD005,3,5189.24,UPI,Delivered
ORD004656,CUST00313,2026-04-09,PRD011,2,19164.76,UPI,Cancelled
ORD004657,CUST01138,2025-04-26,PRD010,2,3980.07,COD,Delivered
ORD004658,CUST00800,2025-05-14,PRD007,3,2852.95,UPI,Delivered
ORD004659,CUST01102,2026-06-05,PRD003,1,42098.9,Credit Card,Delivered
ORD004660,CUST00280,2025-06-25,PRD005,2,3287.63,UPI,Delivered
ORD004661,CUST00464,2025-05-27,PRD008,1,2911.13,Debit Card,Delivered
ORD004662,CUST00110,2025-11-25,PRD007,3,2758.36,COD,Cancelled
ORD004663,CUST01008,2026-05-05,PRD005,3,5138.39,Debit Card,Returned
ORD004664,CUST01016,2026-04-15,PRD009,1,23162.81,Debit Card,Delivered
ORD004665,CUST00672,2025-06-11,PRD010,2,3963.36,Debit Card,Delivered
ORD004666,CUST00921,2026-08-06,PRD011,2,19330.24,Debit Card,Delivered
ORD004667,CUST00943,2025-07-31,PRD009,2,45008.84,Debit Card,Delivered
ORD004668,CUST00691,2025-03-25,PRD002,3,42277.38,COD,Delivered
ORD004669,CUST00870,2026-06-25,PRD005,3,,Credit Card,Delivered
ORD004670,CUST00849,2026-05-08,PRD004,1,3277.74,UPI,Delivered
ORD004671,CUST00523,2025-12-23,PRD007,1,924.21,Debit Card,Delivered
ORD004672,CUST00364,2025-04-01,PRD001,1,2271.04,Net Banking,Delivered
ORD004673,CUST00884,2025-12-18,PRD008,1,2729.02,Debit Card,Delivered
ORD004674,CUST00282,2025-04-20,PRD001,1,2406.93,UPI,Delivered
ORD004675,CUST01171,2025-06-01,PRD009,1,24142.53,Debit Card,Delivered
ORD004676,CUST00838,2025-04-16,PRD006,3,3594.51,Net Banking,Delivered
ORD004677,CUST00655,2025-06-13,PRD001,2,4629.7,Credit Card,Delivered
ORD004678,CUST00381,2025-05-31,PRD003,3,127294.65,COD,Delivered
ORD004679,CUST00867,2026-06-29,PRD007,3,2753.09,COD,Delivered
ORD004680,CUST00784,2026-06-14,PRD012,3,4172.83,Credit Card,Delivered
ORD004681,CUST00419,2026-01-24,PRD009,1,22600.49,Net Banking,Delivered
ORD004682,CUST00159,2025-08-18,PRD012,2,2807.22,Credit Card,Delivered
ORD004683,CUST00167,2025-07-31,PRD009,1,24749.46,Debit Card,Delivered
ORD004684,CUST01189,2025-06-23,PRD007,1,901.19,Credit Card,Delivered
ORD004685,CUST00969,2025-05-19,PRD001,3,7209.43,COD,Delivered
ORD004686,CUST00196,2025-08-02,PRD002,1,14854.36,Net Banking,Delivered
ORD004687,CUST00397,2026-03-01,PRD001,1,2250.66,COD,Delivered
ORD004688,CUST00982,2026-05-02,PRD012,3,4102.84,UPI,Cancelled
ORD004689,CUST00877,2025-04-26,PRD002,1,13728.8,Credit Card,Delivered
ORD004690,CUST00223,2025-10-10,PRD007,2,1855.64,Credit Card,Delivered
ORD004691,CUST00942,2025-03-21,PRD002,1,13857.89,Credit Card,Delivered
ORD004692,CUST00090,2025-11-24,PRD005,1,1641.81,Debit Card,Delivered
ORD004693,CUST00510,2026-05-26,PRD002,1,14115.91,COD,Delivered
ORD004694,CUST00089,2026-03-21,PRD003,1,39070.82,COD,Delivered
ORD004695,CUST00729,2025-10-20,PRD006,2,2536.38,Debit Card,Delivered
ORD004696,CUST00930,2026-01-07,PRD006,1,1223.79,Credit Card,Delivered
ORD004697,CUST00111,2025-10-25,PRD011,1,9890.66,UPI,Delivered
ORD004698,CUST00295,2025-12-29,PRD008,3,8104.24,Debit Card,Delivered
ORD004699,CUST00895,2026-08-22,PRD009,2,47893.32,Debit Card,Delivered
ORD004700,CUST00947,2026-08-12,PRD002,1,13623.94,Net Banking,Delivered
ORD004701,CUST00188,2025-09-28,PRD007,2,1917.85,Credit Card,Returned
ORD004702,CUST00494,2026-02-10,PRD006,1,1198.93,Credit Card,Delivered
ORD004703,CUST00035,2026-04-12,PRD011,1,9280.95,Net Banking,Delivered
ORD004704,CUST00655,2026-04-29,PRD002,2,,COD,Delivered
ORD004705,CUST01192,2026-04-30,PRD005,1,1638.58,Net Banking,Delivered
ORD004706,CUST00466,2025-12-28,PRD001,1,2348.05,Debit Card,Delivered
ORD004707,CUST00845,2025-10-27,PRD012,2,2886.5,Debit Card,Cancelled
ORD004708,CUST00227,2025-12-17,PRD010,1,1806.0,UPI,Delivered
ORD004709,CUST00133,2025-12-15,PRD006,3,3703.87,Debit Card,Delivered
ORD004710,CUST00202,2026-05-29,PRD001,2,4640.36,Debit Card,Delivered
ORD004711,CUST00508,2025-07-10,PRD004,2,6464.83,Debit Card,Delivered
ORD004712,CUST00988,2026-02-07,PRD012,1,1378.11,UPI,Delivered
ORD004713,CUST00006,2025-10-05,PRD010,2,3645.98,Debit Card,Returned
ORD004714,CUST00478,2025-08-29,PRD008,2,5786.13,UPI,Delivered
ORD004715,CUST00948,2026-02-10,PRD001,3,6793.4,Credit Card,Delivered
ORD004716,CUST00699,2025-10-29,PRD012,3,4123.58,Credit Card,Returned
ORD004717,CUST00435,2025-10-10,PRD011,2,18183.25,Net Banking,Cancelled
ORD004718,CUST00767,2025-10-08,PRD007,2,1873.84,COD,Delivered
ORD004719,CUST00768,2025-09-06,PRD001,1,2372.45,Credit Card,Delivered
ORD004720,CUST01153,2025-07-06,PRD004,1,3173.31,UPI,Cancelled
ORD004721,CUST00711,2025-03-29,PRD012,1,1437.49,COD,Returned
ORD004722,CUST01123,2025-11-11,PRD004,1,3174.87,Net Banking,Cancelled
ORD004723,CUST00434,2026-02-28,PRD007,1,901.89,Net Banking,Delivered
ORD004724,CUST00528,2025-06-08,PRD012,1,1401.62,Debit Card,Delivered
ORD004725,CUST00727,2026-07-01,PRD003,3,,Debit Card,Delivered
ORD004726,CUST00957,2026-05-21,PRD001,3,7452.39,COD,Delivered
ORD004727,CUST00756,2026-04-29,PRD001,2,4588.13,UPI,Delivered
ORD004728,CUST00961,2026-03-06,PRD009,3,68601.29,Credit Card,Delivered
ORD004729,CUST00922,2025-08-31,PRD002,2,27478.51,UPI,Delivered
ORD004730,CUST00264,2025-07-31,PRD011,3,29215.93,UPI,Delivered
ORD004731,CUST00249,2025-03-29,PRD009,2,49323.59,UPI,Delivered
ORD004732,CUST00055,2025-07-21,PRD010,1,,UPI,Delivered
ORD004733,CUST00619,2025-11-13,PRD005,2,3438.16,COD,Delivered
ORD004734,CUST00101,2025-12-08,PRD001,1,2373.95,COD,Delivered
ORD004735,CUST00345,2025-11-27,PRD009,1,24609.04,Net Banking,Delivered
ORD004736,CUST00946,2025-11-27,PRD008,2,5868.98,UPI,Returned
ORD004737,CUST00569,2026-07-10,PRD011,2,19393.38,Net Banking,Delivered
ORD004738,CUST00266,2025-11-26,PRD002,1,14139.26,Net Banking,Delivered
ORD004739,CUST00822,2025-10-31,PRD005,2,3414.81,Credit Card,Delivered
ORD004740,CUST00652,2025-04-17,PRD010,1,1958.65,UPI,Delivered
ORD004741,CUST00183,2026-08-14,PRD003,1,42419.89,UPI,Delivered
ORD004742,CUST00420,2026-07-18,PRD006,2,2579.15,Net Banking,Delivered
ORD004743,CUST00942,2026-08-01,PRD005,3,5219.02,Credit Card,Delivered
ORD004744,CUST00721,2025-08-27,PRD001,1,2275.55,COD,Delivered
ORD004745,CUST00545,2025-04-18,PRD012,2,2839.97,Debit Card,Delivered
ORD004746,CUST01109,2025-11-27,PRD002,2,27337.19,COD,Delivered
ORD004747,CUST00537,2025-10-15,PRD009,2,46408.91,COD,Delivered
ORD004748,CUST00489,2026-03-08,PRD006,2,2511.4,Debit Card,Delivered
ORD004749,CUST01127,2025-11-10,PRD005,1,1686.17,Net Banking,Delivered
ORD004750,CUST01186,2026-02-07,PRD010,2,3669.14,Credit Card,Cancelled
ORD004751,CUST00074,2025-09-28,PRD002,2,,Debit Card,Delivered
ORD004752,CUST00873,2025-12-22,PRD011,2,18761.17,COD,Delivered
ORD004753,CUST00230,2025-12-03,PRD010,1,1991.44,Net Banking,Delivered
ORD004754,CUST00388,2026-08-07,PRD004,1,3162.25,UPI,Delivered
ORD004755,CUST00503,2026-07-03,PRD009,2,45196.22,COD,Delivered
ORD004756,CUST01087,2025-12-04,PRD003,2,83621.86,COD,Cancelled
ORD004757,CUST00766,2025-09-27,PRD004,1,3265.09,COD,Delivered
ORD004758,CUST00352,2025-07-03,PRD001,1,2318.26,Net Banking,Delivered
ORD004759,CUST01006,2026-07-31,PRD005,2,3279.12,Net Banking,Delivered
ORD004760,CUST00323,2025-06-18,PRD007,2,1915.93,Debit Card,Returned
ORD004761,CUST00755,2026-09-07,PRD002,2,29918.67,Credit Card,Delivered
ORD004762,CUST00282,2025-06-07,PRD010,1,1927.99,Net Banking,Delivered
ORD004763,CUST00884,2026-04-08,PRD006,1,1242.84,Debit Card,Cancelled
ORD004764,CUST00900,2025-08-13,PRD006,3,3630.55,COD,Delivered
ORD004765,CUST01014,2025-04-03,PRD012,2,2866.85,COD,Cancelled
ORD004766,CUST00616,2025-07-17,PRD004,1,3383.29,Credit Card,Delivered
ORD004767,CUST00619,2025-12-27,PRD011,1,9246.71,UPI,Delivered
ORD004768,CUST00141,2025-04-03,PRD012,1,1353.85,Net Banking,Delivered
ORD004769,CUST00289,2025-10-24,PRD008,1,2780.58,UPI,Delivered
ORD004770,CUST00386,2026-05-26,PRD007,2,1872.76,Debit Card,Cancelled
ORD004771,CUST00856,2025-11-24,PRD003,2,79113.58,UPI,Delivered
ORD004772,CUST00834,2026-02-19,PRD009,2,48953.0,UPI,Returned
ORD004773,CUST01067,2025-08-21,PRD009,1,23498.4,Debit Card,Delivered
ORD004774,CUST00467,2025-04-17,PRD010,3,5556.83,UPI,Delivered
ORD004775,CUST00124,2025-12-25,PRD012,1,1370.97,COD,Delivered
ORD004776,CUST00183,2025-05-26,PRD008,1,2803.71,Net Banking,Delivered
ORD004777,CUST00308,2025-11-12,PRD002,1,14285.9,UPI,Delivered
ORD004778,CUST01035,2025-12-09,PRD009,3,72081.83,Net Banking,Delivered
ORD004779,CUST00233,2026-05-07,PRD004,1,3450.94,Net Banking,Cancelled
ORD004780,CUST00503,2025-04-09,PRD006,2,2421.59,Net Banking,Delivered
ORD004781,CUST00629,2026-05-15,PRD009,3,68165.92,COD,Delivered
ORD004782,CUST00077,2026-04-18,PRD004,1,3287.53,UPI,Delivered
ORD004783,CUST00844,2026-01-20,PRD005,3,4958.43,Debit Card,Delivered
ORD004784,CUST00663,2025-04-26,PRD005,2,3239.37,Credit Card,Delivered
ORD004785,CUST00253,2026-08-25,PRD004,1,3426.59,Net Banking,Cancelled
ORD004786,CUST00348,2026-08-06,PRD003,3,119767.15,COD,Delivered
ORD004787,CUST00171,2025-10-11,PRD008,1,,COD,Delivered
ORD004788,CUST00785,2026-03-12,PRD001,2,4914.63,Debit Card,Delivered
ORD004789,CUST00968,2025-11-13,PRD011,1,9049.73,UPI,Cancelled
ORD004790,CUST00512,2026-04-15,PRD010,2,3628.98,COD,Returned
ORD004791,CUST01184,2025-08-12,PRD006,1,1212.91,UPI,Delivered
ORD004792,CUST00532,2025-06-05,PRD011,3,27529.21,Credit Card,Delivered
ORD004793,CUST00339,2026-07-28,PRD005,3,5039.69,UPI,Delivered
ORD004794,CUST00785,2025-05-10,PRD009,1,,Debit Card,Delivered
ORD004795,CUST00176,2025-10-14,PRD009,3,70015.52,UPI,Delivered
ORD004796,CUST00393,2025-10-19,PRD004,3,9858.85,UPI,Delivered
ORD004797,CUST00288,2025-04-12,PRD009,1,23992.25,UPI,Delivered
ORD004798,CUST00674,2025-08-31,PRD007,3,2793.05,UPI,Cancelled
ORD004799,CUST00900,2026-08-17,PRD011,2,18744.55,COD,Delivered
ORD004800,CUST01124,2025-07-04,PRD003,2,80229.2,Debit Card,Delivered
ORD004801,CUST00843,2026-01-22,PRD003,1,41214.1,UPI,Delivered
ORD004802,CUST00211,2025-11-01,PRD011,1,9581.94,Net Banking,Delivered
ORD004803,CUST00554,2026-06-09,PRD009,1,23209.68,UPI,Delivered
ORD004804,CUST00444,2025-06-10,PRD009,1,23490.99,Net Banking,Delivered
ORD004805,CUST01191,2026-01-10,PRD004,2,6896.33,COD,Delivered
ORD004806,CUST00659,2025-08-05,PRD003,1,,UPI,Delivered
ORD004807,CUST00222,2026-07-28,PRD008,1,2744.73,Net Banking,Returned
ORD004808,CUST01037,2025-03-21,PRD011,1,9434.9,Net Banking,Cancelled
ORD004809,CUST01052,2025-04-25,PRD009,2,48119.28,Net Banking,Delivered
ORD004810,CUST00152,2026-06-27,PRD012,2,2754.15,Net Banking,Delivered
ORD004811,CUST00256,2025-08-11,PRD004,3,10378.29,Debit Card,Delivered
ORD004812,CUST00209,2025-12-06,PRD007,1,968.42,Net Banking,Delivered
ORD004813,CUST00254,2025-04-25,PRD006,1,1262.54,Net Banking,Cancelled
ORD004814,CUST00053,2025-11-28,PRD002,1,14275.12,Credit Card,Delivered
ORD004815,CUST00446,2026-09-01,PRD002,1,14815.75,Credit Card,Delivered
ORD004816,CUST00483,2026-08-02,PRD005,1,1787.14,UPI,Delivered
ORD004817,CUST00257,2025-12-12,PRD003,3,127979.68,COD,Returned
ORD004818,CUST00357,2025-05-03,PRD007,2,1924.02,Credit Card,Returned
ORD004819,CUST00021,2025-11-24,PRD003,1,42289.66,Debit Card,Delivered
ORD004820,CUST00326,2026-07-19,PRD004,2,6857.93,COD,Delivered
ORD004821,CUST00971,2026-02-17,PRD007,1,912.55,Credit Card,Delivered
ORD004822,CUST01026,2026-08-31,PRD009,2,49547.66,COD,Delivered
ORD004823,CUST00810,2026-06-23,PRD008,1,2860.77,COD,Delivered
ORD004824,CUST00997,2026-08-19,PRD003,1,41495.28,Credit Card,Delivered
ORD004825,CUST00599,2025-08-07,PRD012,1,1473.9,UPI,Delivered
ORD004826,CUST00759,2026-01-16,PRD002,1,14720.58,Net Banking,Delivered
ORD004827,CUST01010,2026-07-14,PRD003,1,42157.63,Credit Card,Cancelled
ORD004828,CUST00706,2026-06-03,PRD005,1,1671.15,UPI,Delivered
ORD004829,CUST00895,2025-09-15,PRD012,3,4313.8,Credit Card,Delivered
ORD004830,CUST00224,2026-03-15,PRD003,2,81133.97,Credit Card,Delivered
ORD004831,CUST01190,2025-12-30,PRD009,1,23047.9,UPI,Delivered
ORD004832,CUST01130,2026-03-16,PRD003,2,85205.41,Credit Card,Delivered
ORD004833,CUST00341,2026-06-15,PRD008,2,5707.68,COD,Delivered
ORD004834,CUST00082,2026-02-02,PRD005,1,1660.88,COD,Delivered
ORD004835,CUST00474,2026-03-24,PRD002,2,28099.77,Credit Card,Delivered
ORD004836,CUST00145,2026-05-30,PRD002,3,43100.82,Credit Card,Delivered
ORD004837,CUST00166,2026-05-15,PRD011,1,9311.53,COD,Delivered
ORD004838,CUST00117,2025-07-31,PRD006,1,1296.84,UPI,Returned
ORD004839,CUST01016,2026-06-04,PRD008,1,2866.62,Debit Card,Delivered
ORD004840,CUST01160,2025-11-10,PRD005,3,5187.57,COD,Delivered
ORD004841,CUST00406,2025-08-14,PRD006,2,2446.32,COD,Delivered
ORD004842,CUST00257,2026-08-10,PRD002,1,13516.33,Debit Card,Delivered
ORD004843,CUST01186,2025-08-30,PRD006,1,1276.03,Net Banking,Delivered
ORD004844,CUST00573,2026-08-28,PRD012,1,1374.78,Debit Card,Delivered
ORD004845,CUST01194,2026-09-07,PRD006,1,1275.25,Credit Card,Delivered
ORD004846,CUST00071,2025-04-17,PRD012,1,1401.72,UPI,Delivered
ORD004847,CUST01192,2026-02-03,PRD007,1,,UPI,Delivered
ORD004848,CUST00054,2026-05-27,PRD010,2,3735.18,Credit Card,Delivered
ORD004849,CUST00879,2025-08-07,PRD004,2,6811.95,UPI,Cancelled
ORD004850,CUST00687,2026-06-08,PRD012,1,1422.74,COD,Delivered
ORD004851,CUST00292,2026-01-14,PRD003,1,40504.24,COD,Delivered
ORD004852,CUST01029,2026-06-20,PRD008,1,2758.7,Credit Card,Delivered
ORD004853,CUST00444,2025-07-17,PRD011,2,19030.01,COD,Delivered
ORD004854,CUST00130,2026-08-19,PRD009,2,47849.1,Credit Card,Delivered
ORD004855,CUST00724,2025-11-26,PRD005,3,5225.37,Debit Card,Delivered
ORD004856,CUST00285,2025-06-11,PRD002,1,14160.91,Debit Card,Delivered
ORD004857,CUST01191,2025-05-13,PRD007,1,948.85,Credit Card,Cancelled
ORD004858,CUST00145,2026-01-07,PRD002,1,14929.96,Credit Card,Delivered
ORD004859,CUST00216,2025-10-03,PRD001,2,4579.15,Credit Card,Delivered
ORD004860,CUST00111,2026-04-25,PRD007,3,2931.51,Net Banking,Cancelled
ORD004861,CUST00532,2025-11-02,PRD011,1,9813.06,Net Banking,Delivered
ORD004862,CUST00196,2025-09-15,PRD009,1,23542.76,Net Banking,Delivered
ORD004863,CUST00763,2025-05-03,PRD012,1,1486.66,Credit Card,Delivered
ORD004864,CUST00139,2025-06-16,PRD009,1,24265.08,UPI,Delivered
ORD004865,CUST01115,2025-12-05,PRD002,2,28551.48,COD,Delivered
ORD004866,CUST00129,2026-08-04,PRD007,3,2857.03,Credit Card,Delivered
ORD004867,CUST00377,2025-04-25,PRD002,1,14359.96,UPI,Delivered
ORD004868,CUST00430,2025-09-06,PRD011,1,9279.18,Debit Card,Delivered
ORD004869,CUST01015,2026-07-14,PRD005,1,1674.29,Credit Card,Cancelled
ORD004870,CUST00214,2025-11-11,PRD001,2,4933.42,UPI,Delivered
ORD004871,CUST00603,2026-06-04,PRD007,1,961.94,UPI,Delivered
ORD004872,CUST00409,2025-06-12,PRD002,1,14000.0,COD,Delivered
ORD004873,CUST01170,2025-12-01,PRD005,1,,Credit Card,Delivered
ORD004874,CUST00262,2025-04-06,PRD011,1,9356.4,COD,Delivered
ORD004875,CUST00268,2026-08-09,PRD011,1,9793.93,UPI,Delivered
ORD004876,CUST01071,2025-05-23,PRD010,2,3819.82,Net Banking,Delivered
ORD004877,CUST00930,2025-07-26,PRD008,2,5660.89,Debit Card,Delivered
ORD004878,CUST00131,2026-07-08,PRD004,2,6757.47,Credit Card,Delivered
ORD004879,CUST00437,2025-12-11,PRD010,2,3986.39,Credit Card,Delivered
ORD004880,CUST00935,2026-08-20,PRD011,3,27122.45,Net Banking,Cancelled
ORD004881,CUST00976,2026-02-01,PRD004,1,3190.01,Debit Card,Delivered
ORD004882,CUST00654,2025-10-25,PRD006,3,3869.48,UPI,Delivered
ORD004883,CUST00935,2026-06-22,PRD012,1,1429.83,UPI,Delivered
ORD004884,CUST01022,2025-08-22,PRD010,3,5584.23,UPI,Delivered
ORD004885,CUST00508,2026-02-13,PRD011,3,28040.7,COD,Cancelled
ORD004886,CUST00654,2025-06-18,PRD009,1,24766.94,UPI,Delivered
ORD004887,CUST01105,2025-06-14,PRD011,1,9390.36,Credit Card,Delivered
ORD004888,CUST00068,2025-09-13,PRD006,1,1247.16,Credit Card,Returned
ORD004889,CUST01196,2025-10-10,PRD003,2,82244.54,Debit Card,Delivered
ORD004890,CUST00064,2025-05-04,PRD007,1,983.76,COD,Delivered
ORD004891,CUST00018,2025-05-04,PRD003,1,42842.2,UPI,Cancelled
ORD004892,CUST00728,2026-05-24,PRD004,2,6493.52,UPI,Delivered
ORD004893,CUST00710,2025-03-25,PRD006,3,3787.49,Credit Card,Delivered
ORD004894,CUST00655,2026-01-06,PRD005,1,1771.91,COD,Delivered
ORD004895,CUST01058,2025-12-12,PRD012,2,2834.92,Net Banking,Delivered
ORD004896,CUST01077,2025-05-09,PRD009,2,45821.88,Credit Card,Delivered
ORD004897,CUST00217,2026-08-26,PRD001,3,7331.79,UPI,Delivered
ORD004898,CUST00568,2026-05-31,PRD001,2,4877.96,UPI,Delivered
ORD004899,CUST00256,2026-03-05,PRD003,1,41657.79,Debit Card,Delivered
ORD004900,CUST01008,2026-09-07,PRD009,3,74573.91,UPI,Delivered
ORD004901,CUST00048,2025-03-22,PRD012,1,1410.39,UPI,Delivered
ORD004902,CUST01069,2025-06-24,PRD007,1,913.98,COD,Delivered
ORD004903,CUST00259,2025-06-01,PRD005,1,1792.02,UPI,Returned
ORD004904,CUST00530,2026-09-03,PRD010,2,3631.05,UPI,Delivered
ORD004905,CUST00241,2025-10-05,PRD009,2,45067.1,Credit Card,Delivered
ORD004906,CUST00322,2026-03-26,PRD006,2,2518.23,Debit Card,Cancelled
ORD004907,CUST00460,2026-06-10,PRD001,2,4652.12,COD,Delivered
ORD004908,CUST00867,2025-09-29,PRD009,2,49372.34,Debit Card,Delivered
ORD004909,CUST00123,2026-01-23,PRD004,3,9721.04,Credit Card,Cancelled
ORD004910,CUST01052,2025-04-11,PRD002,2,28782.48,Net Banking,Delivered
ORD004911,CUST01026,2026-07-16,PRD010,1,1967.31,Credit Card,Delivered
ORD004912,CUST00581,2025-09-15,PRD008,1,2857.27,UPI,Delivered
ORD004913,CUST00393,2025-04-11,PRD001,1,2440.97,Debit Card,Delivered
ORD004914,CUST00502,2026-01-29,PRD003,1,39835.51,Debit Card,Delivered
ORD004915,CUST00777,2026-09-05,PRD006,1,1185.3,COD,Delivered
ORD004916,CUST00753,2026-02-15,PRD010,1,1893.98,UPI,Returned
ORD004917,CUST00504,2026-06-07,PRD005,1,1701.91,Credit Card,Delivered
ORD004918,CUST00317,2025-07-02,PRD006,2,2460.05,UPI,Returned
ORD004919,CUST00678,2025-06-20,PRD004,2,6362.17,Credit Card,Delivered
ORD004920,CUST00421,2025-10-18,PRD002,1,13885.83,UPI,Returned
ORD004921,CUST00233,2026-09-08,PRD010,1,1804.65,UPI,Delivered
ORD004922,CUST01002,2025-05-18,PRD002,1,14473.46,Credit Card,Cancelled
ORD004923,CUST00109,2026-02-04,PRD001,1,2293.22,Debit Card,Returned
ORD004924,CUST00543,2026-02-16,PRD003,3,126212.93,COD,Returned
ORD004925,CUST00501,2025-12-30,PRD012,1,1433.12,Credit Card,Returned
ORD004926,CUST00648,2026-06-13,PRD007,1,939.99,Debit Card,Delivered
ORD004927,CUST01170,2025-08-21,PRD012,2,2918.42,COD,Delivered
ORD004928,CUST00175,2025-04-25,PRD009,1,23322.69,Credit Card,Returned
ORD004929,CUST00899,2026-02-11,PRD006,2,2442.5,Credit Card,Delivered
ORD004930,CUST00756,2025-08-08,PRD001,2,4923.79,Net Banking,Delivered
ORD004931,CUST00637,2026-03-03,PRD001,1,2282.48,Debit Card,Cancelled
ORD004932,CUST01137,2026-04-02,PRD006,2,2428.56,UPI,Delivered
ORD004933,CUST00423,2025-05-11,PRD011,3,27996.98,Credit Card,Delivered
ORD004934,CUST01041,2026-02-11,PRD009,1,24814.15,COD,Delivered
ORD004935,CUST00648,2026-03-28,PRD001,2,4752.34,Net Banking,Cancelled
ORD004936,CUST00924,2025-04-07,PRD004,1,3425.5,Debit Card,Delivered
ORD004937,CUST00270,2026-06-24,PRD006,1,1260.19,COD,Delivered
ORD004938,CUST01001,2026-03-15,PRD008,1,2971.93,Net Banking,Delivered
ORD004939,CUST00800,2026-03-31,PRD005,2,3348.34,Debit Card,Delivered
ORD004940,CUST00109,2026-06-01,PRD001,2,4782.24,Net Banking,Delivered
ORD004941,CUST00278,2025-09-30,PRD007,1,911.68,COD,Delivered
ORD004942,CUST00746,2025-12-20,PRD006,1,1246.22,Net Banking,Delivered
ORD004943,CUST00721,2025-08-26,PRD011,1,9378.9,Net Banking,Delivered
ORD004944,CUST00207,2026-04-06,PRD003,1,42338.72,UPI,Delivered
ORD004945,CUST00959,2025-10-23,PRD003,1,42903.38,Credit Card,Delivered
ORD004946,CUST00892,2026-05-30,PRD001,1,2264.21,Net Banking,Cancelled
ORD004947,CUST00456,2025-07-25,PRD003,3,122143.84,COD,Cancelled
ORD004948,CUST01155,2026-09-03,PRD003,2,80499.02,UPI,Delivered
ORD004949,CUST00977,2025-09-04,PRD005,1,1690.02,UPI,Delivered
ORD004950,CUST00446,2025-09-13,PRD003,1,42247.51,Net Banking,Delivered
ORD004951,CUST00609,2025-07-28,PRD004,3,9981.09,Net Banking,Delivered
ORD004952,CUST00530,2025-06-09,PRD005,1,1722.22,Credit Card,Delivered
ORD004953,CUST00498,2025-06-12,PRD007,1,948.99,Debit Card,Cancelled
ORD004954,CUST01168,2025-05-02,PRD007,3,2974.96,Debit Card,Delivered
ORD004955,CUST00726,2026-02-01,PRD012,2,2835.03,Net Banking,Delivered
ORD004956,CUST00238,2025-05-23,PRD003,2,83638.63,COD,Cancelled
ORD004957,CUST00590,2025-05-18,PRD011,3,29400.12,COD,Returned
ORD004958,CUST00219,2025-11-18,PRD009,1,22861.75,Debit Card,Delivered
ORD004959,CUST00049,2025-06-09,PRD003,1,39596.35,Credit Card,Delivered
ORD004960,CUST00975,2025-04-29,PRD007,1,,Debit Card,Delivered
ORD004961,CUST00063,2026-05-10,PRD011,1,9277.24,COD,Delivered
ORD004962,CUST00689,2026-03-27,PRD011,1,9162.45,COD,Delivered
